,Target,Date,Tweet Ago,Compound,Positive,Negative,Neutral,Text,Source
3,FoxNews,2018-03-24 02:36:25,4,0.6597,0.252,0.0,0.748,Tennessee public schools might be required to display 'In God We Trust' motto for all to see https://t.co/pLeW61HmBQ,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
4,FoxNews,2018-03-24 02:32:29,5,-0.4939,0.0,0.198,0.802,"OPINION: Big Brother #Facebook helped get @BarackObama reelected, now they’re doing damage control https://t.co/wGbzBpg7Bx","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
5,FoxNews,2018-03-24 02:28:55,6,-0.2263,0.0,0.128,0.872,.@marcthiessen: Stormy Daniels lawsuit -- Why conservative Christians are still sticking with Trump https://t.co/XKpXo3mgfk,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
6,FoxNews,2018-03-24 02:27:36,7,-0.5106,0.0,0.142,0.858,"Brandon Judd on Dem study on border protection: ""It makes me sick knowing that the taxpayers funded a report that i… https://t.co/gxtn0p2xvS","<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>"
7,FoxNews,2018-03-24 02:20:33,8,-0.5106,0.0,0.148,0.852,".@RepDaveBrat on spending bill: ""You can do the military and get the Goodlatte bill in...we failed on the premiere… https://t.co/xnyuW1i9f7","<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>"
8,FoxNews,2018-03-24 02:14:56,9,0.4215,0.157,0.0,0.843,"Attorney General Jeff Sessions: Trump, DOJ taking steps to make Americans safer after school shootings https://t.co/DS6YTcDEzu","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
9,FoxNews,2018-03-24 02:05:24,10,-0.836,0.0,0.497,0.503,Virginia man arrested for reportedly threatening to shoot congressman and staffers https://t.co/h4FvR3hpHR,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
10,FoxNews,2018-03-24 01:58:58,11,0.765,0.292,0.0,0.708,.@AriFleischer on @POTUS’ picking @AmbJohnBolton as next national security adviser: “I love to hear the Democrats t… https://t.co/9ZyfBsH9ZN,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>"
11,FoxNews,2018-03-24 01:53:40,12,-0.34,0.0,0.112,0.888,".@KyleKashuv: ""I don't know why I wasn't chosen - maybe because I don't fall into the category of gun control, of b… https://t.co/tV8b9oGtKi","<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>"
12,FoxNews,2018-03-24 01:41:08,13,-0.5574,0.0,0.194,0.806,BREAKING: President #Trump issues order to ban transgender troops from service except in `limited circumstances' https://t.co/I5ZIkBcNHu,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"
13,FoxNews,2018-03-24 01:28:59,14,0.0,0.0,0.0,1.0,.@seanspicer: “[The media] can’t cover [@POTUS’] accomplishments because it’s against everything that they believe.… https://t.co/eBZgs3BR0M,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>"
14,FoxNews,2018-03-24 01:14:59,15,0.0,0.0,0.0,1.0,.@USMC Marine's 2-year-old brother takes his place in girlfriend's prom photos https://t.co/BBmfPxqCgj,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
15,FoxNews,2018-03-24 01:11:43,16,0.0,0.0,0.0,1.0,"In a new op-ed, former FBI Deputy Director Andrew McCabe called out President @realDonaldTrump's administration for… https://t.co/UjCjCwstLO","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
16,FoxNews,2018-03-24 01:03:15,17,0.6249,0.194,0.0,0.806,"Great Pacific Garbage Patch, floating 'island' of trash in ocean, is now twice the size of Texas https://t.co/RxqkBJyXJi","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
17,FoxNews,2018-03-24 00:55:19,18,0.4019,0.278,0.0,0.722,"Help @NASA study 'Steve,' a newfound aurora type https://t.co/YV5YlegHwz","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
18,FoxNews,2018-03-24 00:51:05,19,-0.3182,0.0,0.126,0.874,"A candlelight vigil is held for the victims of the serial bombings in Austin, Texas. https://t.co/7E2TuwJzqA (Court… https://t.co/dFMKMdTJxn","<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>"
19,FoxNews,2018-03-24 00:43:23,20,0.0,0.0,0.0,1.0,".@ChrisStirewalt: Budget 'Chaos' Has Become the Norm for the Past Decade
 https://t.co/X8WXyNRSzU","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
20,FoxNews,2018-03-24 02:52:46,21,-0.1779,0.187,0.228,0.585,"World War II veteran, 98, presented with French Legion of Honor https://t.co/aer96zUUrK","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
21,FoxNews,2018-03-24 02:47:13,22,0.3818,0.191,0.0,0.809,".@united gives passenger $10,000 travel credit to give up her seat https://t.co/srhWJzmuz6","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
22,FoxNews,2018-03-24 02:43:39,23,0.0,0.0,0.0,1.0,Ruth Bader Ginsburg rules that hot dogs are sandwiches https://t.co/yBjDkpcSlL,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
23,FoxNews,2018-03-24 02:36:25,24,0.6597,0.252,0.0,0.748,Tennessee public schools might be required to display 'In God We Trust' motto for all to see https://t.co/pLeW61HmBQ,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
24,FoxNews,2018-03-24 02:32:29,25,-0.4939,0.0,0.198,0.802,"OPINION: Big Brother #Facebook helped get @BarackObama reelected, now they’re doing damage control https://t.co/wGbzBpg7Bx","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
25,FoxNews,2018-03-24 02:28:55,26,-0.2263,0.0,0.128,0.872,.@marcthiessen: Stormy Daniels lawsuit -- Why conservative Christians are still sticking with Trump https://t.co/XKpXo3mgfk,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
26,FoxNews,2018-03-24 02:27:36,27,-0.5106,0.0,0.142,0.858,"Brandon Judd on Dem study on border protection: ""It makes me sick knowing that the taxpayers funded a report that i… https://t.co/gxtn0p2xvS","<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>"
27,FoxNews,2018-03-24 02:20:33,28,-0.5106,0.0,0.148,0.852,".@RepDaveBrat on spending bill: ""You can do the military and get the Goodlatte bill in...we failed on the premiere… https://t.co/xnyuW1i9f7","<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>"
28,FoxNews,2018-03-24 02:14:56,29,0.4215,0.157,0.0,0.843,"Attorney General Jeff Sessions: Trump, DOJ taking steps to make Americans safer after school shootings https://t.co/DS6YTcDEzu","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
29,FoxNews,2018-03-24 02:05:24,30,-0.836,0.0,0.497,0.503,Virginia man arrested for reportedly threatening to shoot congressman and staffers https://t.co/h4FvR3hpHR,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
30,FoxNews,2018-03-24 01:58:58,31,0.765,0.292,0.0,0.708,.@AriFleischer on @POTUS’ picking @AmbJohnBolton as next national security adviser: “I love to hear the Democrats t… https://t.co/9ZyfBsH9ZN,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>"
31,FoxNews,2018-03-24 01:53:40,32,-0.34,0.0,0.112,0.888,".@KyleKashuv: ""I don't know why I wasn't chosen - maybe because I don't fall into the category of gun control, of b… https://t.co/tV8b9oGtKi","<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>"
32,FoxNews,2018-03-24 01:41:08,33,-0.5574,0.0,0.194,0.806,BREAKING: President #Trump issues order to ban transgender troops from service except in `limited circumstances' https://t.co/I5ZIkBcNHu,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"
33,FoxNews,2018-03-24 01:28:59,34,0.0,0.0,0.0,1.0,.@seanspicer: “[The media] can’t cover [@POTUS’] accomplishments because it’s against everything that they believe.… https://t.co/eBZgs3BR0M,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>"
34,FoxNews,2018-03-24 01:14:59,35,0.0,0.0,0.0,1.0,.@USMC Marine's 2-year-old brother takes his place in girlfriend's prom photos https://t.co/BBmfPxqCgj,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
35,FoxNews,2018-03-24 01:11:43,36,0.0,0.0,0.0,1.0,"In a new op-ed, former FBI Deputy Director Andrew McCabe called out President @realDonaldTrump's administration for… https://t.co/UjCjCwstLO","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
36,FoxNews,2018-03-24 01:03:15,37,0.6249,0.194,0.0,0.806,"Great Pacific Garbage Patch, floating 'island' of trash in ocean, is now twice the size of Texas https://t.co/RxqkBJyXJi","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
37,FoxNews,2018-03-24 00:55:19,38,0.4019,0.278,0.0,0.722,"Help @NASA study 'Steve,' a newfound aurora type https://t.co/YV5YlegHwz","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
38,FoxNews,2018-03-24 00:51:05,39,-0.3182,0.0,0.126,0.874,"A candlelight vigil is held for the victims of the serial bombings in Austin, Texas. https://t.co/7E2TuwJzqA (Court… https://t.co/dFMKMdTJxn","<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>"
39,FoxNews,2018-03-24 00:43:23,40,0.0,0.0,0.0,1.0,".@ChrisStirewalt: Budget 'Chaos' Has Become the Norm for the Past Decade
 https://t.co/X8WXyNRSzU","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
40,FoxNews,2018-03-24 00:39:57,41,-0.4588,0.0,0.188,0.812,What are bump stocks? How they work and why @realDonaldTrump wants them banned https://t.co/k7WdeXVWHe,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
41,FoxNews,2018-03-24 00:38:10,42,0.5859,0.211,0.0,0.789,".@TuckerCarlson: ""We're told we need this bill because of national security. But how secure is a nation that has no… https://t.co/iZN9HvUMgI","<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>"
42,FoxNews,2018-03-24 00:24:00,43,0.4995,0.133,0.0,0.867,"RT @FoxNewsResearch: Mar 17-23
-Week in Numb3rs
•4/9: McMaster's departure date
•5: Package bombs exploded in Austin &amp; Schertz, TX over 19…","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
43,FoxNews,2018-03-24 00:20:45,44,-0.6249,0.106,0.267,0.627,'Republicans Are Supposed to Be the Party of Restraint': Hurt Says Spending Bill Could Hurt GOP in Midterms https://t.co/6hG732buAC,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
44,FoxNews,2018-03-24 00:09:32,45,-0.34,0.0,0.156,0.844,Stormy Daniels' lawyer fires 'warning shot' with mysterious DVD he says 'contains evidence' https://t.co/dPP4OaBQgH,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
45,FoxNews,2018-03-24 00:02:59,46,0.0,0.0,0.0,1.0,.@JaniceDean on living with multiple sclerosis: “It is literally one of those things where I wake up in the morning… https://t.co/kYNUS0DH2F,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>"
46,FoxNews,2018-03-23 23:54:42,47,0.4404,0.254,0.112,0.634,"Fox News Meteorologist @JaniceDean shared her struggle with multiple sclerosis, and offered encouragement for those… https://t.co/lw1KQmJgRN","<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>"
47,FoxNews,2018-03-23 23:51:48,48,0.0,0.0,0.0,1.0,.@therealroseanne advises Jimmy Kimmel to 'zip that f---ing lip' about #Trump https://t.co/XSsIULEWP6,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"
48,FoxNews,2018-03-23 23:41:06,49,0.0,0.0,0.0,1.0,Kansas water park and ex-exec facing 'involuntary manslaughter' charge over boy's decapitation https://t.co/oVJwhlgBd6,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"
49,FoxNews,2018-03-23 23:29:16,50,-0.4588,0.0,0.188,0.812,What are bump stocks? How they work and why Trump wants them banned https://t.co/E86tlG9Y17,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"
50,FoxNews,2018-03-23 23:23:09,51,0.0,0.0,0.0,1.0,.@CLewandowski_: “Why haven’t we been able to keep the government open for a multi-year period? This is astonishing… https://t.co/cz3oCkED12,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>"
51,FoxNews,2018-03-23 23:14:56,52,0.0,0.0,0.0,1.0,Andrew McCabe speaks out in scathing new editorial; Catherine Herridge reports. https://t.co/RI3YH2ul9s,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>"
52,FoxNews,2018-03-23 23:13:07,53,0.0,0.0,0.0,1.0,.@POTUS arrives in Florida. https://t.co/Y51qSggSpa,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>"
53,FoxNews,2018-03-23 23:07:14,54,0.0,0.0,0.0,1.0,Washington National Cathedral holds an interfaith prayer vigil ahead of Saturday's #MarchForOurLives rally.… https://t.co/BQYUP22BqK,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>"
54,FoxNews,2018-03-23 23:01:04,55,-0.4019,0.0,0.124,0.876,".@LeslieMarshall on China tariffs: ""We have had this trade deficit, we've had job loss...@POTUS said he was going t… https://t.co/eSxSFYvQFT","<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>"
55,FoxNews,2018-03-23 22:57:21,56,-0.5267,0.0,0.167,0.833,"Charles Hurt on China tariffs: ""In the 18 years since @BillClinton normalized trade relations with China, president… https://t.co/ZO8uoBk4Mt","<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>"
56,FoxNews,2018-03-23 22:50:58,57,-0.5267,0.0,0.159,0.841,"Charles Hurt on spending bill: ""Come November, if we're looking at a complete wipe out of Republican seats, I think… https://t.co/1wP1rpskoh","<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>"
57,FoxNews,2018-03-23 22:47:14,58,0.34,0.231,0.0,0.769,Mister Rogers depicted on new honorary postage stamp https://t.co/y0A26BxuhJ,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
58,FoxNews,2018-03-23 22:37:24,59,0.0,0.0,0.0,1.0,".@KyleKashuv on @TIME cover: ""I don't know why I wasn't chosen - maybe because I don't fall into the category of gu… https://t.co/BGRmHDL1uL","<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>"
59,FoxNews,2018-03-23 22:28:51,60,0.0,0.0,0.0,1.0,Peru names ambassador to Canada its new president after leader exits under corruption cloud https://t.co/9XwXalv96E,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
60,FoxNews,2018-03-23 22:24:39,61,0.5574,0.282,0.071,0.647,.@GovMikeHuckabee: 'Street Fighters' DiGenova &amp; Toensing Are Strong Addition to Trump's Legal Team https://t.co/wuNklG8ZLf,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
61,FoxNews,2018-03-23 22:21:12,62,-0.8225,0.0,0.336,0.664,"Python wraps around snake charmer's neck, nearly strangles him to death as crowd watches in horror https://t.co/DYHp4anQwd","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
62,FoxNews,2018-03-23 22:12:41,63,0.4168,0.156,0.0,0.844,".@POTUS signs $1.3 trillion spending bill, despite earlier threat to veto. @johnrobertsFox has the story.… https://t.co/GSjTRaXJVY","<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>"
63,FoxNews,2018-03-23 22:09:01,64,-0.4767,0.0,0.205,0.795,Wall Street suffers following announcements about tariffs on imports from China. #SpecialReport… https://t.co/8BYfYje1tP,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
64,FoxNews,2018-03-23 22:05:26,65,0.0,0.0,0.0,1.0,".@LisaMarieBoothe brought her dog, Bella, onto #TheFive today in celebration of #NationalPuppyDay https://t.co/DreD7EDsCW","<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>"
65,FoxNews,2018-03-23 22:01:31,66,-0.1027,0.0,0.08,0.92,.@JesseBWatters Slams Spending Bill: 'Mexico's Not Going to Pay for the Wall &amp; Neither Are We' https://t.co/i5VUJaz8Jv,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"
66,FoxNews,2018-03-23 21:48:38,67,-0.4404,0.0,0.172,0.828,"#Trump administration bans bump stocks, 'all devices' that turn 'legal' weapons into machine guns https://t.co/YJ3yUSMzaf","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"
67,FoxNews,2018-03-23 21:34:24,68,0.0,0.0,0.0,1.0,Pakistani program offers rehab for radicals https://t.co/ERVdcGKDv7,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
68,FoxNews,2018-03-23 21:34:21,69,0.3182,0.223,0.0,0.777,More veterans seek Trump's pardon for combat-zone convictions https://t.co/hCuRwRMOAW,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"
69,FoxNews,2018-03-23 21:21:23,70,-0.4588,0.097,0.225,0.678,".@JesseBWatters on lack of border wall funding: ""This was a huge defeat for [@POTUS] on a signature issue. It's rea… https://t.co/qOfDElz0yF","<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>"
70,FoxNews,2018-03-23 21:19:40,71,0.0,0.0,0.0,1.0,"Moments ago, President @realDonaldTrump tweeted that the @TheJusticeDept ""will issue the rule banning bump stocks."" https://t.co/cbjaMtKccH","<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>"
71,FoxNews,2018-03-23 21:12:24,72,0.0,0.0,0.0,1.0,RT @FoxBusiness: NFL’s Patriots fly Parkland students on team plane to DC for #MarchForOurLives https://t.co/NsE4BbYnfA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
72,FoxNews,2018-03-23 21:11:55,73,0.0,0.0,0.0,1.0,".@GeraldoRivera: ""Words are cheap...and this spending bill is expensive."" #TheFive  https://t.co/RuwOuaUBTw https://t.co/BpgqHut4Rv","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
73,FoxNews,2018-03-23 21:06:31,74,0.539,0.155,0.0,0.845,".@RepKevinBrady: ""We should be looking every day at how we make our tax code more family friendly, more pro-growth,… https://t.co/6MVT7Q376u","<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>"
74,FoxNews,2018-03-23 20:57:35,75,0.5994,0.214,0.0,0.786,"Rafael Espinal: ""We have to make sure that our employees are not overworked, that they have the opportunities that… https://t.co/Gb68eVZUzT","<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>"
75,FoxNews,2018-03-23 20:53:15,76,-0.4767,0.0,0.147,0.853,".@RepKevinBrady: ""I think [@POTUS'] frustration is the same as ours which is, I think, this whole budget spending p… https://t.co/PyYhFJcyZm","<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>"
76,FoxNews,2018-03-23 20:49:43,77,0.0,0.0,0.0,1.0,Palm trees in Canada? It could happen in 'decades' https://t.co/UfId0NZ7sE,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
77,FoxNews,2018-03-23 20:44:09,78,-0.9062,0.0,0.447,0.553,"NYC firefighter killed in on-set blaze, 'Deadpool 2' stunt driver's death and other tragedies while filming https://t.co/Flrbzs03rb","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
78,FoxNews,2018-03-23 20:29:00,79,0.7003,0.345,0.0,0.655,Marine Corps adopts new puppy mascot: 'He's a great puppy and new recruit' https://t.co/S7j3gxWT2S,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"
79,FoxNews,2018-03-23 20:23:00,80,0.4019,0.213,0.0,0.787,How hackers could turn a 'smart city' into a house of cards https://t.co/YRLCwZnr98,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"
80,FoxNews,2018-03-23 20:16:03,81,0.0,0.0,0.0,1.0,RT @FoxBusiness: #BreakingNews: The Dow Jones Industrial Average tumbles 425 points as China trade jitters persist. https://t.co/9fobUXyNbv…,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
81,FoxNews,2018-03-23 20:02:34,82,-0.4215,0.0,0.203,0.797,OPINION: ObamaCare's 8th birthday is an unhappy one for all Americans https://t.co/b4RCd0n2IT,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
82,FoxNews,2018-03-23 19:53:02,83,0.0,0.0,0.0,1.0,"Elon Musk yanks @SpaceX
and @Tesla's Facebook pages https://t.co/MhgfKpRz8l","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"
83,FoxNews,2018-03-23 19:41:13,84,0.6486,0.29,0.0,0.71,Pennsylvania school wants to arm students with rocks to protect them against active shooters https://t.co/BjuptCNttE,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"
84,FoxNews,2018-03-23 19:27:50,85,0.0,0.0,0.0,1.0,Austin bombing probe prompts calls to permanently hire police chief https://t.co/odaiOcRdZv,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"
85,FoxNews,2018-03-23 19:12:54,86,-0.3182,0.0,0.173,0.827,.@POTUS: Democrats 'Fought Every Single Inch of the Way' on DACA https://t.co/Lt8KTsUaID,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
86,FoxNews,2018-03-23 19:02:35,87,0.0,0.0,0.0,1.0,Roseanne Barr advises Jimmy Kimmel to 'zip that f---ing lip' about #Trump https://t.co/udQU6FEBog,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
87,FoxNews,2018-03-23 18:58:06,88,0.0,0.0,0.0,1.0,"Chris Swecker: ""The Clinton email investigation really was not a credible investigation."" @dailybriefing… https://t.co/4F8giu7Sp4","<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>"
88,FoxNews,2018-03-23 18:49:53,89,0.0,0.0,0.0,1.0,".@ChrisStirewalt on spending bill negotiation: ""You know who never gets a vote? My kids and their kids and the kids… https://t.co/gmqpqWFMb6","<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>"
89,FoxNews,2018-03-23 18:42:29,90,-0.7579,0.0,0.351,0.649,American family of four who went missing in Mexico found dead in condo https://t.co/LyEg0HPDZh,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
90,FoxNews,2018-03-23 18:41:14,91,0.0,0.0,0.0,1.0,"RT @EricShawnTV: 3 weeks ago, #TaylorForce's family &amp; #WestPoint classmates went door to door on Capitol Hill, asking #Senators to back #Ta…","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
91,FoxNews,2018-03-23 18:33:00,92,0.0,0.0,0.0,1.0,".@RepChrisStewart: ""Why in the world are we going to push DACA down the road, down the road, down the road and not… https://t.co/qgqSSIwUPG","<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>"
92,FoxNews,2018-03-23 18:24:00,93,0.0,0.0,0.0,1.0,.@ksorbs claims he was nixed from #ThunderCon over conservative political views https://t.co/ZK7VrazWhd https://t.co/bnwmoDFELm,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>"
93,FoxNews,2018-03-23 18:23:09,94,-0.3182,0.0,0.15,0.85,"RT @FoxBusiness: .@elonmusk joins #deletefacebook boycott, removes SpaceX and Tesla pages from site https://t.co/Y6tmgu65hC","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
94,FoxNews,2018-03-23 18:18:00,95,0.8883,0.403,0.0,0.597,".@POTUS: ""We'll have by far the most powerful nuclear force on earth... Hopefully - praise be to God - we don't eve… https://t.co/nnRcvwf7Yp","<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>"
95,FoxNews,2018-03-23 18:14:00,96,-0.4588,0.0,0.158,0.842,".@SecNielsen: ""It's unfortunate that Congress chose not to listen to the men and women of @DHSgov."" https://t.co/yoIaLrYFbY","<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>"
96,FoxNews,2018-03-23 18:02:40,97,0.0,0.0,0.0,1.0,"Moments ago at a press availability at The @WhiteHouse, President @realDonaldTrump directly addressed DACA recipien… https://t.co/5UQBkQAn7p","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
97,FoxNews,2018-03-23 17:58:10,98,0.0,0.0,0.0,1.0,".@POTUS: ""The stock market's way up. When I came into office the stock market was from a different planet."" https://t.co/BWrIfpN4Cc","<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>"
98,FoxNews,2018-03-23 17:58:00,99,0.2263,0.091,0.0,0.909,"Secretary Mattis: ""In 1790, in George Washington's first annual address to Congress he stated: To be prepared for w… https://t.co/eyVVlqovgJ","<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>"
99,FoxNews,2018-03-23 17:48:39,100,0.3612,0.163,0.0,0.837,".@POTUS: ""As a matter of national security I've signed this omnibus budget bill. There are a lot of things that I'm… https://t.co/kxpOgyYw45","<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>"
